KD <1mM,SMILES
0,OC(CC(CCC1)NC1=O)=O
0,CC(C1OCCN(Cc2ccccc2)C1)N
0,OC(C1(CC1)C(Nc1ccccc1)=O)=O
0,Cc1nc(N)nc2c1CCCC2
0,Cc(cc[n]1nc2)cc1c2C(O)=O
0,OCc1n[o]c(-c(cc2)ccc2F)n1
0,OC1c2ncc[n]2CCC1
0,C[n]1c(C2CNCC2)ncc1
0,Cc1n[n](CC(CN2)C(F)(F)F)c2c1
0,O=C(Cc1ccccc1)N1CCNCC1
0,CCc1ncc(C(O)=O)[s]1
0,CCC1N(CC(C)O)CCNC1
0,NC(Cc(c(F)ccc1)c1F)=O
0,CC(CC1)CC1NCCO
0,COCC(Nc(cc1)c2cc1F)=CC2=O
0,Cc(cc(CO)cc1)c1N1CCOCC1
0,CN1CC2NCCOC2CC1
0,O=C(c(c(F)ccc1)c1Cl)N1CCNCC1
0,CC(c(cc1)ncc1F)O
0,CN(c1c2cccn1)NC2=O
0,OCCNC1CCOCC1
0,CC(c(cc1)cc2c1OCC2)O
0,CC(C)C[n]1nccc1N
0,CC(c1c(C)nc(C)[s]1)O
0,Nc1nnc(Cc2cc(F)ccc2)[s]1
0,N#Cc1cccc(CN(CCC2)C2=O)c1
0,OC(CCc(cccc1)c1N1)C1=O
0,OC(C1(CC1)C(NC1CC1)=O)=O
0,O=C(CNCC1)N1C1CC1
0,OCc(cc1)cc2c1[nH]nn2
0,OC(c1cc(C(F)(F)F)cnc1)=O
0,O=C(C1CCC1)NC1CCNCC1
0,OC1(Cc(cc2)ccc2F)CCOCC1
0,Cc1ccc(cccc2C(O)=O)c2n1
0,Cc(cc1cc2)ccc1nc2C(O)=O
0,CC(C)Cc(nc1)ncc1N
0,N#Cc1c2nccc(C(F)(F)F)[n]2nc1
0,CC(C1)(C(O)=O)c(cccc2)c2N(C)C1=O
0,Nc1ncc(-c2cnccc2)[s]1
0,C(COC1)C1c1ncc[nH]1
0,OC(c1c(C2CC2)cc[o]1)=O
0,Cc1ncc(CN2CCNCC2)[s]1
0,Cc1n[n](C)cc1C(O)=O
0,Cc1c(CC(O)=O)c(C)n[nH]1
0,CC1(CC1)c1n[s]c(N)n1
0,OC(C1CCNCC1)c1ccccc1
0,CCC(C)[n]1nccc1C(O)=O
0,Cc1c(C2NCCOC2)c(C)n[n]1C
1,Cc1cnc2c(OC)cccc2c1N
0,CC1CCN(CCO)CC1
0,NC(C(CC1)c2c1cccc2)=O
0,CCC(CC1)OC1C(O)=O
0,OCCOc(cc1)cc(CC2)c1NC2=O
0,CC(c1ncc(C)[s]1)N1CCNCC1
0,COCCN(CC1)CC1N
0,COc(cc1)cc2c1[nH]nc2N
0,OC(Cc(cc1)cc(N2)c1NC2=O)=O
0,CS(Cc1c(C(O)=O)[o]c2c1cccc2)=O
0,O=C1N(Cc2cnccc2)CCN1
0,O=C1NC=NC2=C1CCCN2
0,O=C1NCCC1C1CCCCC1
0,N#Cc1cc(F)c(C[n]2ncnc2)cc1
0,Cc1c[n](CC(O)=O)nc1C(F)(F)F
0,CC(C)C[n]1c(C2NCCC2)nnc1
0,OC(Cc(cc1)cc(Cl)c1F)=O
0,Cc1ncc[n]1-c(ccnc1)c1N
0,OCCNc1nc2ccccc2cc1
0,NC(CO)c(cc1)ccc1F.Cl
0,Fc1c(CNc2ccncc2)cccc1
0,CCC(C(CC)=NNC1=O)=C1C#N
1,NCCc1nccc(C(F)(F)F)c1.Cl.Cl
0,CNCc1ccc(C(NC)=O)[o]1
0,C[n]1ncc(N)c1C(F)(F)F.Cl
0,CC(C)c1cc(O)ncn1
0,C[n]1ncc(C(NCC2CCNCC2)=O)c1
0,OCC(CC1)(CNC1=O)c1ccccc1
0,NC1C(CO)CCN(Cc2ccccc2)C1
0,NCCc(cc1)ncc1F.Cl.Cl
0,Cc1nc2ccccc2c(N)c1
0,C[n](cc1C(O)=O)nc1-c1ccc[o]1
0,C(CNC1c2cccnc2)c2c1[nH]cn2
0,Cc1ccc(C2OCCCC2CN)cc1
0,NCC(C1)COc2c1cccc2.Cl
0,Cc1c(CO)c(C)n[n]1-c1ccccc1
0,Cc1ncc(C(c2cnc[n]2C)O)cc1
0,Cc1cc(C)n[n]1C(CC1)CS1(=O)=O
0,OC(c1c[o]nc1C1CC1)=O
0,CC1(CO)CCN(C)CC1
0,Cc1n[o]c(C(F)(F)F)c1C(O)=O
0,CC(C1C)NCCS1(=O)=O
0,C[C@H]1Nc2ncn[n]2[C@@H](C)C1
0,C(C1CNCC1)N1CCOCC1
0,Cc(cc1)ccc1N(C=CN1)C1=O
1,CN(c(cccc1)c1N1)C1=O
0,COc(cc(cc1)N2CCNCC2)c1F.Cl
0,O=C(c(cc1)ccc1F)N1CCNCC1
0,C=CCOc1cnccc1
0,OC(CC1c(cccc2)c2OCC1)=O
0,Cc1nc(C(F)(F)F)n[nH]1
0,Nc1nc(-c(cccc2)c2F)n[nH]1.Cl
0,NS(C(CC1)CCC1C(F)(F)F)(=O)=O
0,C(C1)CNCC1[n]1c(cccc2)c2nc1
0,CC(C)(c1ncccn1)O
0,Nc1n[n](CCc2ccncc2)cc1
0,Fc(cccc1)c1NC1CCNCC1
0,Cc([o]c(C#N)c1)c1C(O)=O
0,COc(cc(cc1)F)c1N1CCNCC1
0,OCc1c[nH]c(Cc2ccccc2)n1
0,CN(CC1)c(ccc(F)c2)c2NC1=O
0,NC1C(Cc2ncccc2)CCC1
0,NC(CC1)c2c1ccc(F)c2.Cl
0,Cc1ccc(-c2n[n](C)cc2C(O)=O)[o]1
0,CCC(C1NCCCC1)O
0,CC(N1c(cccc2)c2F)=CNC1=O
0,CCC(C)c(nc1)ncc1N
0,Nc1c(CCCO)cn[nH]1
0,COCC(NC1)=Nc2c1cccc2.Cl
0,CC(C)C(CC1)CCNC1=O
0,CC(CC(C)(C)CN1)C1=O
0,Nc1cnc(CC2CC2)nc1
0,COc1cc2ccc(C#N)nc2cc1
0,COc1cccc2ccc(N)nc12
0,CC(c1ccncc1)[n]1nccc1N
0,O=C(CNc1ccc2)Nc1c2F
0,Cc1cc(C)n[n]1CCN1CCOCC1
0,CCOc(ccc(C#N)c1)c1F
0,FC(c1c[s]c(C2CNCCC2)n1)(F)F
0,C(COCC1)C1c1ncc[nH]1
0,CC(C)Oc1cc(CO)ccc1
0,NC(Cc(ncc(C(F)(F)F)c1)c1Cl)=O
0,CC(C)(C(C1)O)C1(C)OC
0,C[n]1nnc2c1ccnc2
0,CCOC(C1)C2(CCOCC2)C1O
0,NC(CC1=O)CN1c(cccc1)c1F.Cl
0,O=C1NCCCNC1Cc1ccccc1
0,OC(C[n]1nc(C(F)F)c2c1CCC2)=O
0,NCc1ccc(CN(CC2)CCC2O)cc1
0,NC(c1c(N)[o]nc1-c1ccccc1)=O
0,Cc1cc(C(F)(F)F)c(C(N)=O)c(N)n1
0,CC(c1ncc[n]1-c1ccccc1)N.Cl
0,NC(c(cc1)cc(N2)c1NCCC2=O)=O
0,NS(c1nc(cccc2)c2[nH]1)(=O)=O
0,Cc1c(C)nc(C)nc1O
0,CC(C)C(COC1)NC1=O
0,O=C(C1CCNCC1)NCc1ccc[s]1
0,O=C(NC1CNCC1)Nc(cc1)ccc1F
0,Cc1cccc(NC2CCNCC2)n1
0,NC(C1(CCCCC1)c1ccncc1)=O
0,OC(Cc1cc2ccccc2nc1)=O
0,OC(C1CCCCCC1)=O
0,CN(C)c(ccnc1)c1N
0,Cc1c[s]c(Cc2ncccc2)n1.Cl.Cl
0,Nc1nc(C(F)(F)F)c[o]1
0,Nc1ncc(C(F)(F)F)cn1
0,O=C1N(c(cccc2)c2F)N=CC1
0,OC(CCC1)CC1C(F)(F)F
0,Nc1cc(C(F)(F)F)n[o]1
0,CCN1C(CO)CCCC1
0,C(C1CCOCC1)N1CCNCC1
0,NC(CCC1)c2c1[n](CCO)nc2
0,CC(C)[n]1nc(C)c(C(O)=O)c1
0,O[C@]1(CCCC2)[C@@H]2CNCC1.Cl
0,OC(CN(CCc1c2cccc1)C2=O)=O
0,Cc(cc(cc1)C#N)c1C(O)=O
0,CC(C)(C(CC1)N)NC1=O
0,O=C1c(ccc(F)c2)c2OCC1
0,OC(Cc1c(C(F)(F)F)cccc1)=O
0,C[n]1nc(C(N)=O)c(N)c1
0,C[C@H](C1)NCCN1C1CCOCC1
0,OCc1cnc[n]1Cc1ccccc1
0,Oc1c(C(F)(F)F)cccn1
0,Cc(ccc(OC)c1)c1S(N)(=O)=O
0,OC(Cc1c[n](-c2ccccc2)nc1)=O
0,NCc1n[o]c(-c2cccc(F)c2)n1.Cl
0,Nc1cc(CC2CCCC2)n[o]1
0,OCCc1c[n](-c(cccc2)c2F)nn1
0,COc1ccc(C(C2)CNC2=O)cc1
0,OCCN(C(c(cccc1)c1N1)=O)C1=O
0,Cc1n[n](C2CCOCC2)c(N)c1
0,O=C(c(ccc(F)c1)c1Cl)N1CCNCC1
0,OC(C(CC1)(CNC1=O)c1ccccc1)=O
0,OCCc1ccnc2ccccc12
0,CN(C)c1cccnc1C#N
0,CNc(cccc1)c1S(C)(=O)=O
0,OC(c1ccc(C(F)F)[o]1)=O
0,FC(Oc1cc(C2OCCNC2)ccc1)F
0,OC1(CCCC1)c1ccccc1
0,OCC1(CCC2)N2CCC1
0,NCC1CC2(COCC2)OCC1.Cl
0,CCc1nnc(CO)[n]1C
0,OC(C1)CN1c1ncc(C(F)(F)F)cc1
0,OC(CCOC1)C1OCc1ccccc1
0,CC(CNC1)OC1C1CC1
0,OC(C(CC1)CC1(F)F)=O
0,CC(C)Nc1cccnc1
0,OC(CC(CC1)NC1=O)=O
0,CNCC(CC1)(c2c1cccc2)O
0,Cc1nc2cccnc2[nH]1
0,OC(c1c(C2CCC2)[nH]cc1)=O
0,Cc1c(-c2ccccc2)nc(N)nc1
0,OCc1nc(ccc(F)c2)c2[o]1
0,CCc1n[o]c(C(O)=O)c1
0,OC(c1c[o]c(C2CCCCC2)n1)=O
0,CC(c(cccc1)c1OC)NC.Cl
0,CC(C)(C1)OC(C)(C)C1O
0,CC(CCC1)CN1C(N)=O
0,CNCc(cc1)cc(F)c1OC.Cl
0,Cc1c(C#N)[n](cc[s]2)c2n1
0,CC1(C)NCC(c2cccc(F)c2)OC1
0,NC(CO)c1cccc(F)c1.Cl
0,NC(c1n[nH]c(Cc2ccccc2)n1)=O
0,OC(c(cc1)cc2c1[nH]cc2)=O
0,Fc(cccn1)c1OC1CNCCC1
0,CN(C)Cc1nc(CO)c[s]1
0,CC(C)c1c(C(O)=O)[s]cn1
0,O=C(C1CNCCC1)Nc1ncc[s]1
0,OC(c1c2NCCc2ccc1)=O
0,O=C(Cc1ccccc1)NC1CCNCC1
0,O=S(C1)(NCC1c(cc1)ccc1F)=O
0,CC[n]1nc(C(C)C)c(C(O)=O)c1
0,Cc1nc(C(N)=O)c(N)[n]1C
0,Nc1nnc(Cc2cccc(F)c2)[o]1
0,Cc1cc(S(N)(=O)=O)cc(F)c1
0,NC(CC1)CN1C(c1cccc(F)c1)=O.Cl
0,FC(C1OCCNC1)(F)F.Cl
0,OC(CC1NCCC1)c1ccccc1
0,C[n]1ncc(N(CCC2)CC2N)c1
0,O=C1NC(C(F)(F)F)=Nc2c1nc[nH]2
0,C(Cc1c2cccc1)C21OCCNC1
0,C[n](cc1)nc1N(CCC1N)C1=O
0,C[n]1nc(C(F)(F)F)cc1O
0,O=C1NCCCC1Cc1ccccc1
0,CC(Cc(cc1)c2cc1F)C2N.Cl
0,CNc1nc2ccccc2c(C#N)c1
0,COc1cc(CC(NCC2)=O)c2cc1
0,Cc1ncc[n]1CC1NCCC1
0,O=C(C1NCCC1)NCc1cnccc1
0,O=C(CNC1=O)Nc2c1[s]cc2
0,CCc1n[n](CC(CC2)N)c2n1
0,Nc1nnc(C(F)(F)F)[s]1
0,O=C1NN=C(CCC2)C2=C1
0,Cc(cc1)cc(OC)c1C#N
0,CC(C)[n]1c(ccc(C(O)=O)c2)c2nc1
0,CC(C)c1n[n](C)c(N)n1
0,OC(C(CCCC1)NC1=O)=O
0,CCc1cc(N)nc(C)n1
0,NC1CC(c2ccncc2)OCC1
0,OC(c(cc1)ccc1Cl)=O
0,NCc1c(CN(CC2)CCC2O)cccc1
0,CC(c1c(C)nc(C)[s]1)NC
0,CC(CN(C1)C2CC2)C1N
0,CN1CCC(CCN)CC1
0,CC(C)[n]1ncc(Cl)c1C(O)=O
0,Cc1nc(cc(c(OC)c2)OC)c2[s]1
0,NCC1(CF)CCOCC1.Cl
0,Cc(cc(cc1)-[n]2cncc2)c1C(O)=O
0,CC(C1)(CNC1=O)C(O)=O
0,Cc1c(C(O)=O)[o]c(CO)c1
0,OC(c1n[n](CCC2)c2c1)=O
0,COc(ccc(C(N)=O)c1)c1F
0,NS(c1cc(COC2)c2cc1)(=O)=O
0,NCC(c(ccc(Cl)c1)c1Cl)O
0,Cc1c(N)[n](C)nc1C(F)(F)F
0,CC(C(c1ccc2)N)Oc1c2F.Cl
0,Nc1nccc(CCO)c1
0,Nc1cnc(Cc(cc2)ccc2F)nc1
0,NS(c1cc(C(NC2CC2)=O)ccc1)(=O)=O
0,CC(C(C1)O)c2c1cccc2
0,NC(c1c[s]c(N)n1)=O
0,NC(CN(CCC1)C1=O)c1ccccc1
0,COC1CCN(CCN)CC1
0,Cc1nc2ccccc2c(CO)c1
0,c1cnc(-c2ccncc2)[nH]1
0,Cc([n](CCOC)nc1C)c1N
0,OC1(CCOCC1)C(F)(F)F
0,Cc1n[o]c(C2NCCC2)c1
0,NS(c1cc(C(NCC2)=O)c2cc1)(=O)=O
0,CCNCC1Oc(cccc2)c2OC1.Cl
0,Cc1nc(ccc(NC)c2)c2[s]1
0,C(C1CCNCC1)c1ccn[nH]1.Cl.Cl
0,CC(COCC1)C1C(O)=O
0,CCC1(CCNCC1)N1CCOCC1
0,Cc1cnc2NCCNc2c1
0,CCc([o]nc1)c1C(O)=O
0,NC(C(CNCC1)N1C1CC1)=O
0,Nc(nc1)n[n]1-c(cc1)ccc1F
0,FC(c1c[s]c(C2CCNCC2)n1)(F)F
0,CN(CC1)CCN1C(CCC1)C1O
0,CC(C=C1C(F)(F)F)=NNC1=O
0,CC(C)c1n[o]c(C(O)=O)c1
0,Cc1cnc(CCO)c(C)c1
0,Cc1c(C(O)=O)c(C)n[n]1C
0,O=C(C1)NCCC1C(F)(F)F
0,O=C1NCC(C2CC2)OC1
0,Cc1c[s]c(C2NCCOC2)n1
0,Nc1nnc(Cc(cc2)ccc2F)[o]1
0,Cc([o]nc12)c1C(C)=NNC2=O
0,O=C(C1)NCC2(CCOCC2)C1C(F)(F)F
0,CC(C)c1nc(C)c(C(O)=O)[o]1
0,C[n]1ncc(-c2cc(CN)ccc2)c1
0,OC1(Cc(cccc2)c2F)CCNCC1
0,FC(c1c(C2OCCNC2)cccc1)(F)F
0,C[n](cc1CO)nc1-c1ccccc1
0,CC(C12CCNCC1)=Nc1c2cccc1
0,OCC1OCCN(Cc2ccccc2)C1
0,OC(C(CC1)CCC1C(F)(F)F)=O
0,Fc1cc(Cl)c(C2OCCNC2)cc1
0,CC(C)c([nH]cc1)c1C(O)=O
0,Cc1c2[o]c(N)nc2ccc1
0,COc1ncccc1CO
0,CC[n]1ncc(N)c1C(F)(F)F.Cl
0,CC(c(cc(c(OC)c1)OC)c1F)N
0,Cc1c(C(O)=O)c(C(F)(F)F)n[nH]1
0,NC(N1CCN(Cc2ccccc2)CC1)=O
0,Cc([nH]c1ccc2)nc1c2C#N
0,O=C(C1CC1)N1CCNCCC1
0,CC1NCC[n]2c1nnc2
0,Nc(ncc(C(F)(F)F)c1)c1Cl
0,CCNc(cc1)ncc1C#N
0,CC(C)c1nc(C)c(CO)[o]1
0,OCC1CCN(CC(F)F)CC1
0,NCCOc(cc1)ccc1F.Cl
0,CC(c(cc1)ccc1-c1cncnc1)N
0,O=C(C1CNCCC1)Nc1ccccc1.Cl
0,O=C(CC1CCNCC1)NC1CCCC1
0,COCC(CCN1)CC1=O
0,OCc1cnc2c(F)cccc2c1
0,Cc(ccc(C(O)=O)c1)c1C#N
0,O=S(c(cc1)ccc1F)(N1CCNCC1)=O
0,CC(C)Cc1nc(C(O)=O)c[s]1
0,NCC1(CCO)CCCC1
0,CN(C)c(nccc1)c1C#N
0,CCC1(CO)CCNCC1
0,CC(CC(N1)=O)(C1=O)c(cc1)ccc1F
0,C(C(c1ncc[nH]1)NC1)c2c1cccc2
0,CNc(ncc(C(F)(F)F)c1)c1Cl
0,CC(c(cc1)ccc1NC(C1CC1)=O)N
0,OC(c(cccc1)c1OC1CCC1)=O
0,C[n]1c(N)nc2c1ccc(F)c2
0,C(C1)COC1C1CCNCC1
0,NC(C(CC1)CCC1O)=O
0,NCC1OCCCN(Cc2ccccc2)C1
0,OC(CN(c1c(CCC2)cccc1)C2=O)=O
0,C[n]1ncc(-c2nc(C(F)(F)F)c[nH]2)c1
0,Cc(cc(C1OCCNC1)cc1)c1F
0,O=S(C1CNCCC1)(Nc1ccccc1)=O
0,Nc1ncc[n]1Cc(cccc1)c1F.Cl
0,CC(CNc1c2cccc1)S2=O
0,Cc1nc(C(CCC2)C(O)=O)c2[s]1
0,OCC(N=C1SC=CN11)=CC1=O
0,NS(c(cccc1)c1OC(F)F)(=O)=O
0,OC(C(CC1)CNC1=O)=O
0,C[n](c(OC(F)F)c1)nc1C(N)=O
0,Fc(cc1)cnc1-c1n[nH]cc1
0,O=C1NC=CC2=C1NCCC2
0,Cc1nc(cccc2)c2[nH]1
0,OC(C(C(C1)C(F)(F)F)NC1=O)=O
0,Nc1ccn[n]1Cc(cc1)cc(F)c1Cl
0,OC(C(CC1)NC1C(F)(F)F)=O.Cl
0,CC(CC1)Cc2c1[o]nc2C(O)=O
0,N#CC(CCC1)CC1(F)F
0,OC([C@@H]1[C@@H]2[C@H]1CCCC2)=O
0,COCc(cccc1)c1C#N
0,Cc1c[n](CC(O)=O)nc1
0,COc(cc1)c(CNCC2O)c2c1OC
0,Cc1n[s]c(N)c1C(N)=O
0,C(C1)CNCC1c1nc(cccc2)c2[nH]1
0,OC(CC1CCOCC1)=O
0,CN(CC(C(O)=O)c1c2cccc1)C2=O
1,N#Cc1c[o]c(C(F)(F)F)n1
0,CC(C)(CN1)Oc2c1nccc2
0,OC(C1(CCC1)C(NC1CC1)=O)=O
0,O=C(CC1)Nc(cc2)c1cc2F
0,OCC(C1)(CNC1=O)c1ccccc1
0,Cc1cccc(NC(C2CCNCC2)=O)n1
0,FC(c1c[n](C2CCNCC2)nc1)(F)F.Cl
0,CN(CC(Nc1c2cccc1)=O)C2=O
0,OC(c1c[n](C2CC2)nc1)=O
0,OC1c2n[nH]cc2CCC1
0,Cc([s]c(C(N)=O)c1)c1N
0,CC[n]1nccc1N(CCCC1N)C1=O
0,Cc1c(CO)[n]2nc(C)[s]c2n1
0,C(C1)C1c1nc(CCNC2)c2cn1
0,CCc1n[n](C)cc1C#N
0,OC1(COCC1)C(F)(F)F
0,CC[n]1nccc1CCO
0,OCC(CNCC1)C1C(F)(F)F.Cl
0,Cc1ccc(C(CN)N2CCOCC2)[s]1
0,OC1(Cc2ccccc2)CC(CC2)NC2C1
0,O[C@@H](CCC1)[C@H]1N1CCNCC1
0,O=C(CC1)Nc2c1ccc(F)c2
0,OCC1C[n]2c(C(F)F)nnc2CC1
0,CC(c1nc(cccc2)c2[n]1C(F)F)O
0,C(CC1)CCC11NCCOC1
0,OCc1cc2cccnc2cc1
0,O=C1Nc(cc(cc2)F)c2NCC1
0,NCC1(CCOCC1)c1cccc(F)c1.Cl
0,OC1C(CCc2ccccc2)NCCC1
0,OC(c([s]cc1)c1OC(F)F)=O
0,CC(C)CC(C1)CNC1=O
0,CN(CC1)CC(c2ccccc2)N1C(N)=O
0,Cc1cc(C(c2c[s]c(C)c2)O)n[n]1C
0,CC[n](cc1)nc1C(O)=O
0,OC(C[n]1nc(cccc2)c2c1)=O
0,CCC(c1nnc2[n]1CCCCC2)N
0,Nc1cnc(CCO)cc1
0,Cc1cc(C)n[n]1CCO
0,NCc1nc(C(F)F)n[o]1.Cl
0,Cc1n[o]c(C)c1CC(O)=O
0,Cc1c[s]c(C2OCCNC2)n1
0,Cc1c(C(CC2)NC2=O)c(C)n[nH]1
0,C[n]1nc(C2CCOCC2)cc1N
0,Nc1ccn[n]1Cc(cc1)ccc1F
0,C[n]1c(-c2n[o]c(N)c2)ncc1
0,CC1CCN(CCN)CC1
0,Nc1cnc(C(F)(F)F)nc1
0,CC(c(cc1)ccc1-[n]1ncnc1)NC
0,NC(c1c(cc[nH]2)c2ccc1)=O
0,CC1(C)OC(C)(C)CNC1
0,Nc1nc(Cc2ccccc2)ncc1
0,OC(c1c(CCC2)c2c[o]1)=O
0,OC(C1(CC1)C(N1CCCC1)=O)=O
0,CC[n]1nc(C(N)=O)c(N)c1
0,CN(C)CC(CCCC1)C1O
0,OC(C1)CNC1c1cccc(F)c1.Cl
0,NCc1nnc2[n]1CCCC2C(F)(F)F
0,C[n]1ncc([C@H]2N(C)CCC[C@@H]2CN)c1
0,FC(c(cc1)n[n]1-c1ccncc1)(F)F
0,Nc1n[n](CC2COCC2)cc1
0,CC(CCC1)CN1C(CO)=O
0,CC(C)c1nnc[n]1CCN.Cl.Cl
0,CC(C)[n]1nc(CCC2)c2c1N
0,CN(c(cccc1)c1C(NC1)=O)C1=O
0,C(c1ccccc1)N1[C@H](CNC2)[C@H]2OCC1
0,NC(COc1ccc2)c1c2F.Cl
0,NS(C1CC=CCC1)(=O)=O
0,OC(Cc(cc1)ccc1F)=O
1,CC(C)c1nc(CC(CC2)C(O)=O)c2[nH]1.Cl
0,NCC1OCCN(Cc2ccccc2)C1
0,NC(CC1)CCC1N1CCCCC1
0,O=C(C1)NCC11COCC1
0,Fc1c(CNc2c[nH]nc2)cccc1
0,CCc1c(C(O)=O)[o]cn1
0,CC1(COC)OCCNC1
0,C[n]1ncc(CC(O)=O)c1
0,Cc1cc(C(O)=O)c(C)[n]1C1COCC1
0,O[C@H](C1)C[C@H]1N1CCCC1.Cl
0,CC(C)(CC(C)(C)CN1)CC1=O
0,C(C1)CNC1c(cc1)cc2c1OCCO2
0,C[n]1nccc1CC1CCNCC1
0,NS(c(cc1)cc(C2)c1NC2=O)(=O)=O
0,NC(c1c(CO)cccc1)=O
0,OC(CC1)Cc2c1[nH]nc2
0,CN(c(ccnc1)c1N1)C1=O
0,C(C1OCCC1)NC1CCCC1
0,OC(CN(c(cccc1)c1N1)C1=O)=O
0,O=C(CN1CCNCC1)Nc1ccccc1
0,Cc1cc(N)n[n]1-c(cc1)ccc1F
0,CC(CCC1)C1NCCO
0,COc(cc1)c(CC(O)=O)cc1F
0,OC(C(C1)CN(Cc2ccccc2)C1=O)=O
0,C(c1nnc[nH]1)c1ccccc1
0,Clc(cc1)cnc1OC1CNCCC1
0,COc1ncc(CO)cc1
0,CNCc1c[n](-c2ccccc2)nc1.Cl
0,OC(c1cccc(N(CCCN2)C2=O)c1)=O
0,CC(CN)c1cc(C)ccc1
0,COc1cccnc1C(F)(F)F
0,FC(c(cccc1)c1-c1nnn[nH]1)(F)F
0,CC(C)[n]1cnc(S(N)(=O)=O)c1
0,NC1=NCc2c1cccc2
0,Cc([o]c1ccc2)nc1c2C(O)=O
0,CC(CC1)(c2c1cccc2)O
0,C1CC(c2ncc[s]2)NCC1
0,CC(c1ncc(C(F)(F)F)cc1)O
0,Cc1c(C)nc2[n]1CCNC2
0,C[n]1ncc2c1CCCC2N
0,NC1CCN(CCc2ccncc2)CC1
0,C(CNC1)C1C1COCC1
0,NCCN(CC1)Cc2c1cccc2
0,OC(c1c[nH]cc1C1CC1)=O
0,NCC(c(cc1)ccc1F)N1CCOCC1
0,CC(C)N[C@@H](CCCC1)[C@H]1O
0,OC(c1c(C2CC2)[o]cn1)=O
0,CC(C)c1n[nH]c(C(F)F)n1
0,NC(CN(C=C1)c(cccc2)c2C1=O)=O
1,CC(c1cccc(-c2ccncc2)c1)NC
0,COc(cc1)ccc1C(O)=O
0,Cc1n[o]c(C)c1CCN
0,CCC(C1CCOCC1)N
0,Cc(cc[n]1ncnc11)c1N
0,COc1cc(OC)cnc1
0,OC(c1c(C2CC2)nc[o]1)=O
0,Cc1cc(C(C2CC2)O)n[n]1C
0,O=C1NCCC(Cc2ccccc2)C1
0,CCC(c(ccc(F)c1)c1F)N
0,Cc(nc(cc1)O)c1C#N
0,C[n]1ncc(CNc(cc2)ccc2F)c1
0,OC(c1ncc(CCCC2)c2c1)=O
0,O=S(c1cnccc1)(NC1CC1)=O
0,Clc1cc(C2NCCNC2)ccc1
0,NC1c(cc(cc2)F)c2SCC1.Cl
0,OC(Cc1c(-c2ccccc2)nc[s]1)=O
0,NC(N(CCC1)C1C(O)=O)=O
0,Cc1ccc(C(C2)NCCS2(=O)=O)[o]1
0,CCN1CC2OCCNC2CC1
0,CC(C)c1n[o]c([C@]2(CCC3)[C@@H]3CNC2)n1.Cl
0,Cc1cnc(C2NCCCC2)[s]1
0,OC([C@H](COCC1)[C@H]1c1ccccc1)=O
0,Cc1c[n](-c([n](C)nc2C)c2N)nc1
0,NCC1(CCOCC1)N1CCCC1
0,CC(C)c1nc(C2NCCC2)n[o]1
0,NCc1cc(OC(F)F)ncc1
0,N#Cc(cc(C(F)(F)F)cc1)c1C(O)=O
0,NCc1nccc(C(F)F)n1.Cl
0,NCC(c(cc1)ccc1Cl)O
0,NCC1(CCCCCC1)O
0,OC(C1=CC(C(F)(F)F)=CNC1=O)=O
0,CC(c(cc1)cc(N2)c1OCC2=O)N
0,Cc1ccc[n]2c1ncc2N
0,OC[C@H]1N(Cc2cccc(F)c2)CCC1
0,C[n]1ncc(C2NCCC2)c1
0,CC[n]1c(Nc2ccccc2)nnc1
0,Nc1nc(C(F)(F)F)c[s]1
0,C1Cc2cnc(C3CCNCC3)[n]2CC1
0,O=C1NCC2(CCCC2)C1
1,CC(c(cc1)ccc1-c1cccnc1)N
0,NCC(C1CCCCC1)O
0,CNc1cccc(CO)c1
0,CC(c(c(OC)ccc1)c1F)N
0,O=C(CCCC1)N1c1ccccc1
0,Cc1nccnc1CCO
0,COc1c(CO)cncc1
0,C(C1)CC1C1OCCNC1
0,CN(C)c1nccc(N)c1
0,COc1nc(CO)ccc1
0,COc(cc1)ccc1S(C)(=O)=O
0,CC(C)C1OCCCNC1
0,OC(CC1)CCC1N(CCC1)C1=O
0,CN(C)c(cc1)ncc1C#N
0,O=C1NCC(c2cccc(Cl)c2)OC1
0,O=C(CC1)NCC1C(F)(F)F
0,Cc(c(CO)ncc1)c1N
0,NC(N(CCOc1ccc2)Cc1c2F)=O
0,CC(COC)(C1)CNC1=O
0,C(CC1)CC1NC1CCNCC1
0,OCc1n[n](CCC2)c2c1
0,CC(C)(C(C1)CC2)C1NC2=O
0,Cc1c(C(CCC2)NC2=O)c(C)n[nH]1
0,OCc(cc1)ncc1OC(F)(F)F
0,Cc1c(CCN)cn[n]1C
0,C1NC(c2ccccc2)=NC1
0,Cc([o]c(CO)c1)c1C(O)=O
0,CC(C)Nc(cc1)cc(C)c1C(N)=O
0,C(c1c[nH]cn1)c1ccccc1
0,O=S(C1)(Nc2c1ccc(Cl)c2)=O
0,CC(c(cc1)ccc1F)N(CCC1N)C1=O
0,CC(c(cc1)cc(N2)c1NC2=O)N
0,NCc(cccc1)c1-[n]1cncc1
0,C[n]1ncc(O)c1C(F)(F)F
1,OCc1c[s]c2ncc[n]12
0,CC1OCCC1(C)C(O)=O
0,Fc1c(CO[C@@H]2CNCCC2)cccc1
0,C[n]1nccc1C1CCNCC1
0,OCc1c(C2CCNCC2)cccc1
0,Nc1nnc(C(F)(F)F)[nH]1
